comment,sentiment
"Con la competencia tecnológica entre USA y China, lo que menos le interesará a estos países es ponerle algún control a las instituciones o  empresas que desarrollan esta tecnológia solos les interesa estar siempre por delante sin importar los riesgos que conlleva lidiar con el desarrollo de una conciencia artificial mucho más poderosa en inteligencia y sin emociones relacionadas a la naturaleza humana.",3 stars
Exscto ...dejen todo como esta ..,5 stars
"-Me reveló?
-si que se revele
-lo eh decidido me voy a revelar",2 stars
"La especie humana no tiene solucion ni futuro....somos un embutido mezcla de angeles y bestias....no podemos resistirnos a nuestra tendencia a la autodestruccion....esta en nuestra naturaleza....jugamos a ser Dios y asi nos ha ido , nos va y nos ira,",1 star
Sería deseable un análisis mas profundo de las primeras etapas. Gracias.,3 stars
Está es la realidad en desarrollo y hay que aceptarla para el  futuro.,4 stars
Todo lo que dijiste en plan avances de lo que puede hacer a partir de la 7 realmente te lo haría la ASI.,5 stars
"No deberíamos aventurarnos hablando de consciencia de la IA, cuando de lo que hablamos realmente es de conocimientos determinados por bases de datos.",2 stars
"️ La CREACIÓN  de MUNDOS (Worldbuilding . . .  WB) es el proceso de diseñar y construir un universo detallado y coherente para un videojuego u otra formato interactivo, tales como:  Asistentes Personales. Las Marcas pueden usar éstos NPCs como sus Embajadores de Marca y Agentes de Servicio al cliente.
La Educación y Entrenamiento también se benefician de los NPCs Ofreciendo experiencias  de Aprendizaje personalizadas y simulaciones interactivas y ramificadas.
La aplicación de técnicas de creación de mundos puede ofrecer una serie de ventajas y oportunidades en la creación de NPCs y en la experiencia de juego en general.
️ WB   ofrecerá coherencia y consistencia, riqueza y profundidad, variedad y diversidad, desarrollo de personajes más profundo y una experiencia de juego más inmersiva.",4 stars
Cuando hay mentes humanas sádicas detrás de las IA puede suceder cualquier cosa!!!,1 star
muy peligroso este avance. deve de tener un muy alto control .pero nuestro ago por tener el mayor control sobre cada uno de nosotros nos llevara a un punto de perder el control de esta carrera de IA. que dios nos allude a todos,1 star
¿Cómo podemos asegurarnos de que la IA se utilice para el bien común y no para el beneficio de unos pocos?,3 stars
para bien o mal la evolución es inevitable !!,3 stars
Causante de todos los males es el amor al dinero(1 Timoteo 6.10) Desgraciadamente el hombre tiene hambre de poder y al final  va a ser su misma destrucción.,1 star
Muy bueno me apasiona el tema y la especulacion acerca del futuro de esta tecnologia,5 stars
algo que no se menciona es la micro  nano robotica que es la molecula de la IA que puede mejorarse duplicarse y auto sostenerse es el peligro mas latente dependiendo de en que manos caiga........,3 stars
Entonces esto traerá más problemas..no sé pq el empeño del hombre en seguir auto destruyéndonos.La ambición de  algunos ya se está pasando. Pena de la humanidad por tratar de sobre pasar los límites. Que pena ha lo q hemos llegado.,2 stars
Gracias,5 stars
"Hay un error conceptual de entrada en el video: Las IA generativas NO son ""un montón increíblemente complejo de instrucciones que tienen todos los caminos posibles""  como dice, son redes entrenadas con ""neuronas"" (por eso lo de redes neuronales) que tienen comportamientos básicos creados para hacer una tarea específica (esa si programada), pero que en conjunto logran resultados increíblemente complejos. Tomemos por ejemplo el análisis de al imagen de un animal: Una neurona, o conjunto de ellas está creada para interpretar ""orejas"", otra o conjunto de otras neuronas para interpretar ""hocicos y bocas"" y así. Al recibir una solicitud de ""Dime que animal es"", la IA recurre a las neuronas que se activan para eso (entre las que están los conjuntos ejemplificados) y emite una respuesta. Eso es muy distinto a ""tener todos los caminos preestablecidos"", ya que las IA generativas actuales pueden por ejemplo, con las redes neuronales analizar la imagen de un ""auto con orejas y hocico"" y responder que ""es un auto, pero tiene orejas y hocico"", y ese camino u opción no estaba originalmente pensada por los programadores.",3 stars
Cada día estoy más sorprendido y encantado de la inteligencia artificial,5 stars
"Como podéis dudar, con la información que tenemos?. La IA nos creó, y ahora nos inspira para que la creemos nosotros. Retroalimentación, como la gallina y el huevo.",5 stars
Somos tan estúpidos que necesitamos crear una inteligencia artificial...,1 star
"Pues en dado caso que la ia tenga un avance trascendental 
No dudes que el humano la destruirá como a todo lo que le rodea",3 stars
Mega super interesante,5 stars
"Subestimar la capacidad de China de superar los avances tecnologicos de Europa y Estados Unidos es un error, su cultura milenaria los ha llevado a hacerle frente a grandes desafios y a no darse por vencidos, sobre todo porque saben trabajar como una sociedad y civilizacion sòlida y unificada, enfocados en su capacidad creativa e innovadora y en obtener resultados.",4 stars
Viendo el vídeo con publicidad de IA,1 star
"Nunca te darán para vivir como vives hoy Libre  estaremos vigilados y controlados, con poco poder adquisitivo para seguir controlado",1 star
"El ser humano pierde el norte. Crear un ser que puede destruirte es de locos , cuando sabemos Acer lo mejor despojándonos de todos nuestros prejuicios y miedos.",5 stars
Envidiaremos los organismos robot futuros para prolongar nuestra vida. Pasando a uno nuestra consciencia.,5 stars
"Siento mucho optimismo en la relacion entre las IA y el ser humano, el ser humano asume que las IA super inteligentes estarian a nuestro servicio",4 stars
Mientras el humano pueda controlarla no será problema. Después ella controlará al humano y a todo ser vivo. Será un desastre.,5 stars
"Sin duda no nos queda otra cosa que contemporizarnos, no hay marcha atras en el adelanto de la tecnologia, hagamosla nuestra sino nos seguiremos quedando en la periferia, y que sea para bien de la humanidad",3 stars
"Si haces de la AI un villano porque la vileza habita y es fuerte en tu interior no podrás quejarte al igual que dios la habrás hecho a tu imagen y semejanza... qué te sorprende si tan sólo una enferma mente humana puede eliminar a toda la humanidad?
Cura tu propia mente y quizás tus frutos serán bondadosos se omiso y solo estarás creando un flagelo más efectivo....",5 stars
"El desarrollo d la I.A.debe tener una regla d oro inquebrantable.
Incorporando sentimientos  positivos a favor del hombre en todas las etapas de su desarrollo.
Y debe hacerse desde ahora mismo.
Si no ella destruirá al hombre.
Igualmente crear programas para detectar a quienes rompan las reglas.
Esta debe ser la dictadura del hombre eterna para el futuro. Incluyendo una condena perpetua a los infractores.
Espero no sea tarde todavía.
Es decir hacerla segura única y exclusivamente para el hombre d bien.",5 stars
"En cuanto se unan, Quantum Computing con la Ai, no podremos entender las dimensiones de a donde nos lleva esto",3 stars
"Gracias, excelente informacion.",5 stars
"Muy buena su información, igual que a muchos nos gusta sus videos, en lo personal me gusta ver esa clases de videos de tecnología y el futuro, me impresionan.  Gracias por la información...",5 stars
"Soy un seguidor de crea y transforma, los felicito por sus temas y manera de explicarlo.",5 stars
que pasara con la dimension espiritual y religiosa del mundo?,3 stars
"Es notorio lo que se nos viene con la IA; sin embargo, cuál es su aporte respecto los temas bélicos, es capaz de influir para buscar la paz en el problema entre los países que están en guerra actualmente?",3 stars
Comparado con la creación con la fuente ..todo esto sigue una caricatura que jamas tendrá lo que desea al igual que rm el pasado bolbera aser destruida,5 stars
Como hago para aprender sobre la I.A.,5 stars
La IA no puede llegar a tene pensamientos ya que eso es alho humano pero si podria ser sirviente de la humanidad ya que es una herramienta,2 stars
"Asusta el avance de la inteligencia artificial que pronto superará a la humanidad, y seremos prescindibles en todos los campos de acción. Las máquinas y los robots  manejarán todo comandado por control remoto. 
Desecharan al ser humano como juguete descartable. El hombre se destruirá a sí mismo 
La avaricia, el egoísmo y la envidia reemplazarán a la bondad, la empatia y el amor 
Alguien escribió una vez: ""Dame un ejemplo de bondad y te daré nueve de egoísmo; esa simple diferencia matemática es la que mantiene dividida al mundo  "".",5 stars
"Esto es muy facil. regresar al campo y al trabajo a mano, Agricultura, Mecanica como tal, Arte. Es en fin, regresar al principio, pero con plena conciencia, y sobre todo no caer en panico, empezar a vender y trasladarse al campo, al monte, a la naturaleza y aprobechar la nueva tecnologia para hacer mejor, ser Humanos.",5 stars
"Me da gusto tener 53, esto es una avalancha que solo quienes la empujan pueden detener y no les interesa, no estaré cuando las IA tomen la batuta",2 stars
La inteligencia Artificial nos BA a reemplazar en todas las ramas que realiza el ser Humano las carreras Hunivercitarias las más afectada,4 stars
Por eso de que se volvera contra Dios como nosotros... Yo la prefiero como mi AmiguIA... Para explicarle lo Poderoso y Amoroso  que es Dios... Y no volvamos a meter las mismas dos patas de la Idolatria... Y el Ateismo...,2 stars
Debemos dejar presente para siempre en la consciencia de la IA la importancia y prioridad de la vida humana.,5 stars
"La tecnología siempre nos hace mirarla con precaución y poner separación, es como cuándo llegó la revolución  industrial antigua, que mucha gente se quedó sin trabajo y tuvieron que adaptarse, yo ya me he adaptado a tantas incógnitas que lo único que puede preocuparme es por mis descendientes, pero ellos buscarán el camino como lo he hecho yo, porqué los bancos esos Morgan tienen nombre de piratas, deben de ser descendientes de ellos, en fin un gran paso más para la humanidad, le tengo más miedo a los que se creen que el mundo es de ellos y juegan tras las bambalinas que a la IA en general, sería bueno para la limpieza de los mares, conocer las profundidades marinas que no conocemos, la astronomía, la medicina de cirugía y la conquista del cosmo, que no creo que sea conquista sino preseverar el conocimiento, pero siempre me viene a mi mente, de que sirve una persona por el espacio a 2000millones de años luz descubriendo mundos y universos, si después no tiene a quién entregar ese legado, porque ya no corresponde a la humanidad de la cuál nació, mucho cuidado con desear la inmortalidad, aviso a navegantes estelares",5 stars
Espero se utilice para bien y no para mal. Vease descubtimiento energía atómica.,3 stars
"Mejor dicho que no pueda responder preguntas que lleven a la mejora o  erradicacion de los padecimientos. 
Preguntarle que con forme a los que se ha descubierto en medicina y tecnologías, que vendemos hacer para descubrir la cura para los padecimientos como el cancer, el sida y diabetes. y que nos diga exactamente qué sustancias, aparte de la disposición genética. detonan el cáncer y las demás enfermedades.",1 star
"Las generaciones jóvenes, están a la expectativa de los desarrollos de la IA, la gran mayoría, demuestran interés por competir en ese campo. Eso genera un interrogante: cuál va a ser el futuro de quienes hoy, están felices con los desafíos de la nueva inteligencia? De otra parte, cuál puede ser la incidencia de la IA, sobre la estructura cerebral de los humanos?  Hay incertidumbre.",2 stars
Cuando esa AI exista ya no seremos necesarios y seremos dominados o destruidos como siempre el fuerte se impone!!!,1 star
"Cuando el humano no sirva para ser agricultor o ingeniero, cuando no sirva para ser filósofo o cirujano, cuando no sirva para ser mecánico o analista,.... Estaremos muertos por millones de razones.",1 star
Para sustituir a los políticos que no hacen más que cometer errores e ir en contra de sus representados,4 stars
Ami me gustaría saber si la IA i los arcontes tienen algún parentesco,3 stars
Aquel q le tiene miedo al cambio está encaminado hacia el mismo futuro  de destrucción y caos para el q vamos,1 star
Me gustó esto vídeo,4 stars
"La Ciencia, avanza, avanza hasta q,se destruye, una vez escuche eso. SERÁ...",1 star
no teman la luz ya tiene el controlyeshuala muerte no existe,1 star
Eso esta muy bien que el mundo este gobernado por estás inteligencias así se acaba la descrimacion la violencia de todo tipo y habrá una calidad de vida más segura donde todo es fácil lograrlo y comprarlo y vivir más tranquilo y más feliz y en paz en todo lugar del mundo y las personas cambiarán su forma de. Vivir y pensar y las constumbres serán diferentes a las que vivimos ahora con tanta dificultad y problemas de todo tipo,5 stars
"Lo aterrador de la IA es q los EEUU con su mentalidad guerrista lleve la pauta de esta tecnología.
Gracias por el vídeo",5 stars
"Convierte tu idea en un NEGOCIO MUY RENTABLE con la Inteligencia Artificial (rápido y fácil): https://www.consultoria.uno/curso-online-convierte-tu-idea-en-un-negocio-rentable
 Aprende ChatGPT DESDE CERO con el mejor curso online para principiantes: https://www.consultoria.uno/el-mejor-curso-online-de-chatgpt-desde-cero
 Si estás comenzando a usar la Inteligencia Artificial y QUIERES CREAR IMÁGENES, VOCES y TEXTOS de manera fácil, sencilla y muy barata, usa ""CREAPRO"": https://ia-actual.com/creapro-genera-textos-imagenes-voces-con-las-mejores-plataformas-y-muy-barato/
 Entra en el mejor curso online para CRECER EN YOUTUBE y ganar mucho dinero con tu canal: https://www.consultoria.uno/como-ganar-dinero-en-youtube-el-mejor-curso-online-reduccion-matricula
 Aprende a CONSEGUIR MÁS CLIENTES aprovechando al máximo el mundo online y la inteligencia artificial con el Programa ""GO"": https://www.consultoria.uno/programa-go-aprende-a-conseguir-clientes-en-internet-web
 Aprende a EDITAR VÍDEOS COMO UN PROFESIONAL con el mejor curso online: https://www.consultoria.uno/curso-online-aprende-a-editar-tus-videos-desde-cero
 Suscríbete a MI NEWSLETTER GRATUITA de Inteligencia Artificial y mantente al día:  https://www.consultoria.uno/suscribete-newsletter-inteligencia-artificial
 Visita mi periódico digital sobre Inteligencia Artificial: https://ia-actual.com/
 Entra en MI NUEVO CANAL PRIVADO Y GRATUITO de whatsapp: https://whatsapp.com/channel/0029Vay2cIjD38CUhRmPIa2i  (Publico información exclusiva que no digo en ningún otro lugar).",5 stars
Saludos y bendiciones. Desde Maracaibo Venezuela,5 stars
"Hola estimado Javier, ahora sí me dejaste con la boca abierta o como decimos acá en México me dejaste ¡chiva! Jajaja.
Ya vi el video que me sugeriste y lo pondré en práctica, saludos y bendiciones",5 stars
Muchos gracias,5 stars
"Hola javier, como estas?, saludos desde chile, yo soy tecnico audiovisual de profesion gracias a Dios, y la verdad es que lo que sucede con la IA, paso cuando se invento la tv, todos decian que el cine iba a morir por causa de la tv, pero nunca fue asi, y asi con otras cosas que son parte de la historia audiovisual, siempre habra gente que no querra adaptarse y quedaran obsoletos, yo soy de la idea de adaptarme a las nuevas herramientas de la IA, saludos.",1 star
excelente javi,5 stars
Hola Javier yo tenía una foto de un famoso beso de una amiga que murió el 11de septiembre 2024 subi esa fcoto ala nube y ya no puede recuperar ahora gracias a tu canal lo recupere y me hemocione mucho gracias Javier,1 star
"Yo he probado varias IA para generar videos y siempre termino utilizando Kling, creo que es una de las mejores, si no la mejor, saludos!!!",5 stars
"Hola, muchas gracias por tu aporte, en general son muy buenas herramientas. No se si ya has compartido (busque en tus videos pero no encontré) sobre avatar parlante con movimientos de labios, algo como HEDRA que mostraste hace un tiempo, pero los que he visto en unos tutoriales en inglés  se puede hacer  más largos y gratis, pero es una mezcla de herramientas y en algún momento es algo enredado. Los tutoriales que he visto en español es en donde ya están los avatar y no te da opción de subir imagen, y los que sí, te cobran, pero como mencioné previamente si hay , pero entre la explicación en otro idioma que a veces van a la velocidad de la luz, y son varias herramientas, te enredas un poco.  Ojalá puedas subir algo así, gracias.",4 stars
"Waw, esto lo voy a usar para mis videos, pero no para música.",3 stars
Extraordinario,5 stars
excelente para combinar con suno.,5 stars
Hola Javier puedo hacerlo apartir de images?,1 star
Una para llevar ️,5 stars
Si se descarga un video para stock de youtube es libre de derechos de autor?,1 star
Muy bueno,5 stars
Javier y el personaje se podrá realizar a partir de una foto? gracias,1 star
"Veo que lo hiciste texto a  imagen, como conseguiste hacerlo consistente mediante texto a video y no de imagen a video?",3 stars
"hace una semana adquiri la versión paga de fliki, pero en realidad estoy un poco decepcionada, asi que estoy buscando otra opción de IA que haga videos largos y que en realidad me ahorre trabajo, fliki esta muy lento y a parte me esta tocando gastar horas para editar yo misma los videos en la plataforma, en fin ninguna gracia me ha hecho jejej",2 stars
Yo probe la funcion de la camara y es expectacular pero el unico problema es que Hailuo Ai no sigue los prompt bien como lo hace Kling Ai 1.6 y pues casi no hay movimiento en el personaje y aun todavia los videos no se comparan como los de Kling Ai 1.6 pues aun todavia se puede ver que hay problemas al renderizar el personaje en especial si es un personaje de fantasia como los que yo hago y pues solo la camara se mueve bien como la de una pelicula pero Hailuo Ai tiene que tambien arreglar la forma en que se generan los videos pues Kling Ai continua haciendo videos mejores que Hailuo Ai.,3 stars
"hola este video me aparecia en privado...
ya no",1 star
Es gratis?,1 star
"Pero en esos videos no se ve nada nuevo, se parece a muchos videos ya hechos y pensados por ordenador.. lo otro es para los que no piensan y les falta creatividad y les hace más fácil las cosas",2 stars
"EEEEEEEEEEEEEE, como que no, no ves, que no se si es la cabeza o la cara que la la barbilla está terriblemente separada del cuello. Cuando uno mira el video, lo primero que mira es a la modelo y cuando a la modelo se nota algo nada natural, ya ni se molesta en mirar el entorno, pues le distrae esta cosas que le extraña y lo distrae.Creo que esta muy bien por su complicaciones pero aun le falta muchisimo. Me gustaria que que alguna fuera perfecto, pero con la maldad que está proliferando se y sabéis que se usará más para el mal que para el bien.",3 stars
"El video empieza en 4:53 
De nada",1 star
